experiment,image_index,channel,avg_intensity,median_intensity,min_intensity,area,base_name
02132025_Cen-ZF_select_HCT116_session2,71,0,4255.965819839697,4007.0,1188,2869075,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,71,1,1055.2125230703273,684.0,394,2869075,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,72,0,5487.4230383876475,4970.0,1786,2552099,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,72,1,1352.3244014627971,919.0,430,2552099,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,73,0,5410.482494391085,5128.0,1748,1848173,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,73,1,690.7841854034575,531.0,278,1848173,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,74,0,4662.712330252939,4494.0,1755,2265304,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,74,1,2475.7702073931227,1407.0,479,2265304,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,75,0,4771.975525844769,4672.0,891,2747674,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1e_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,75,1,797.5127001966026,607.0,304,2747674,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1e_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,76,0,4694.742433186093,4517.0,1609,2232205,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,76,1,1187.3066458035912,816.0,402,2232205,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,77,0,5558.354044889836,5311.0,1423,2109354,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,77,1,849.4453186422525,642.0,311,2109354,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,78,0,4453.961292503205,4235.0,1662,2257940,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,78,1,1538.4089769816667,945.0,366,2257940,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,79,0,4982.912657048916,4759.0,1904,2290914,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,79,1,1025.8426243880735,670.0,288,2290914,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,80,0,6661.771967009619,6257.0,2097,2156388,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,80,1,651.464862175896,638.0,342,2156388,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,81,0,5376.772480544348,5035.0,1825,2487264,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,81,1,1031.468510778379,635.0,345,2487264,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,82,0,5889.391422244531,5595.0,1486,2326033,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,82,1,1553.5765277262392,967.0,412,2326033,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,83,0,4353.797203611902,4159.0,1457,2352963,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,83,1,1467.4429252886293,917.0,318,2352963,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,84,0,4681.16369027449,4446.0,1918,2435814,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,84,1,1039.3987568690318,687.0,271,2435814,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,85,0,3170.4603818622313,2844.0,696,2911601,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,85,1,375.2306595327451,376.0,194,2911601,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,86,0,4428.147072217605,4164.0,1332,2465483,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF2b_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,86,1,808.3406393276013,562.0,260,2465483,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF2b_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,87,0,5013.074725957468,4988.0,1263,2113877,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,87,1,958.3521728300586,671.0,311,2113877,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,88,0,4150.665546118147,3892.0,1103,2513010,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,88,1,2172.2197997182043,1064.0,409,2513010,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,89,0,3899.0057425757113,3715.0,813,2587976,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,89,1,1028.5760769551518,700.0,280,2587976,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,90,0,4231.178198191581,3913.0,1438,2451035,02132025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,90,1,1720.1707376487293,1058.0,377,2451035,02132025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,91,0,5864.923862859058,5667.0,1929,2199288,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,91,1,988.9800420254174,772.0,348,2199288,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,92,0,3558.2321891300753,3300.0,1104,2702836,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,92,1,1873.0412307619442,1020.0,308,2702836,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,93,0,5538.753844894916,5312.0,1702,2428228,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen17-ZF1a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,93,1,783.1851281824505,649.0,347,2428228,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen17-ZF1a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,94,0,4746.863830278327,4615.0,1482,2288279,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,94,1,1585.333033012948,1017.0,350,2288279,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,95,0,4311.504945118933,4011.0,1030,2721989,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,95,1,1805.0744065802173,1044.0,410,2721989,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,96,0,4734.294853312333,4527.0,966,2504096,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,96,1,1606.5234819272105,973.0,314,2504096,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,97,0,5405.027494103623,5365.0,1282,2628319,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,97,1,1058.1453143446984,593.0,308,2628319,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,98,0,6035.800276294723,5847.0,1698,2074330,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,98,1,810.0345690470857,600.0,333,2074330,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,99,0,5324.790735120153,5063.0,1609,2150448,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,99,1,866.5801997909575,689.0,325,2150448,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,100,0,3681.9444398172927,3414.0,1347,2426782,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,100,1,1015.7062752700905,714.0,277,2426782,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,101,0,7100.959348571116,6917.0,2336,2072438,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,101,1,1658.934085958158,1031.0,429,2072438,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,102,0,4616.43863209343,4406.0,1252,2273648,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,102,1,2295.4133572852566,1169.0,405,2273648,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,103,0,4175.138191461383,3941.0,1461,2509542,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,103,1,1729.5701263976664,954.0,422,2509542,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,104,0,4592.077089477087,4127.0,1326,2662529,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF2b_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,104,1,732.7872876285047,564.0,278,2662529,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF2b_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,105,0,4365.820287691435,4152.0,1133,2548087,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,105,1,1384.0335446379318,841.0,307,2548087,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,106,0,3415.541755188101,3344.0,875,2494227,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,106,1,1821.7119705302305,1067.0,326,2494227,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,107,0,5907.717452031692,5730.0,1966,2365958,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,107,1,1407.8571671911357,877.0,376,2365958,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,108,0,4693.416306218035,4302.0,1081,2340452,02132025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,108,1,2913.8700731090175,1460.0,423,2340452,02132025_Cen-ZF_select_HCT116_NT-GFP_TLP1c_1_MMStack_Pos5_MIP
02132025_Cen-ZF_select_HCT116_session2,109,0,3009.220972316643,2749.0,1173,3017001,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,109,1,1915.2517077740054,971.0,372,3017001,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF2b_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,110,0,4831.8772277707485,4681.0,1030,2401278,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,110,1,1939.5711184416914,1082.0,432,2401278,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,111,0,5343.863056348663,4902.0,1794,2598002,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen17-ZF1a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,111,1,828.6533899378159,690.0,322,2598002,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen17-ZF1a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,112,0,5356.606765511155,5311.0,1245,2239662,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,112,1,750.9145678203892,572.0,279,2239662,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,113,0,4520.948707380498,4305.0,1376,2484246,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,113,1,643.8409939280921,559.0,328,2484246,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,114,0,7291.70192876022,7323.0,2289,2023294,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,114,1,1152.8063249209547,824.0,535,2023294,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,115,0,6763.26646921125,6505.0,1935,2230144,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,115,1,1097.0932318458188,688.0,319,2230144,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,116,0,5936.246065394341,5808.0,1671,2066827,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,116,1,1157.395802990523,754.0,334,2066827,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos10_MIP
02132025_Cen-ZF_select_HCT116_session2,117,0,4631.2003186004795,4347.0,965,2589480,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,117,1,1910.5914554400433,1022.0,357,2589480,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,118,0,4668.096005642739,4420.0,1630,2529323,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,118,1,1989.793691297245,1084.0,368,2529323,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP
02132025_Cen-ZF_select_HCT116_session2,119,0,5170.022190125604,4788.0,1444,2173507,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,119,1,694.3935538984014,527.0,286,2173507,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,120,0,5494.428782968835,5054.0,1935,2487079,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,120,1,1933.0938215001634,1042.0,500,2487079,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,121,0,5642.705025699466,5435.0,1751,2161037,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1b_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,121,1,967.2889849005338,705.0,350,2161037,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1b_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,122,0,5201.341300733521,4943.0,1780,2346394,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1e_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,122,1,703.6561719400278,576.0,309,2346394,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1e_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,123,0,6125.508178279796,5888.0,1748,2387216,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,123,1,1569.1510480515835,839.0,357,2387216,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos6_MIP
02132025_Cen-ZF_select_HCT116_session2,124,0,6803.796667891827,6772.0,2275,2045902,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,124,1,804.520253879607,632.0,335,2045902,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,125,0,5629.165589250196,5209.0,1917,2414626,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,125,1,1172.9916764594743,854.0,461,2414626,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen16-ZF1a_1_MMStack_Pos9_MIP
02132025_Cen-ZF_select_HCT116_session2,126,0,4722.341168643431,4383.0,1210,2453323,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,126,1,1255.9141964241308,770.0,355,2453323,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,127,0,5746.675886101239,5472.0,2010,2078401,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,127,1,773.9113224105217,621.0,376,2078401,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,128,0,4682.938784786725,4421.0,1697,2356500,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,128,1,1853.9850185406117,1036.0,398,2356500,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos2_MIP
02132025_Cen-ZF_select_HCT116_session2,129,0,4310.313826279078,3971.0,1470,2375161,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos12_MIP
02132025_Cen-ZF_select_HCT116_session2,129,1,481.4960819674479,482.0,265,2375161,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos12_MIP
02132025_Cen-ZF_select_HCT116_session2,130,0,4582.068939669437,4444.0,1256,2334621,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,130,1,463.8195278805425,463.0,254,2334621,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos4_MIP
02132025_Cen-ZF_select_HCT116_session2,131,0,4585.352710256729,4301.0,1318,2476435,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,131,1,1928.2205566214234,1145.0,378,2476435,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,132,0,4225.621246456344,3828.0,1626,2307200,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,132,1,1671.3247698872838,930.0,333,2307200,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4a_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,133,0,5219.931660442397,4821.0,1489,2323382,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,133,1,1441.5770401917384,838.0,340,2323382,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,134,0,5715.3152018765595,5498.0,1954,2269954,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,134,1,937.9590181939441,725.0,361,2269954,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos11_MIP
02132025_Cen-ZF_select_HCT116_session2,135,0,5294.169312852399,5105.0,1369,2342520,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,135,1,640.8226218777725,617.0,337,2342520,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,136,0,3914.13230698962,3528.0,912,2593903,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,136,1,963.2547630547125,678.0,286,2593903,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF2c_1_MMStack_Pos3_MIP
02132025_Cen-ZF_select_HCT116_session2,137,0,4762.136104542173,4578.0,1173,2415470,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,137,1,674.9862785086411,577.0,292,2415470,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,138,0,3825.207283890553,3513.0,1346,2431262,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,138,1,1764.5234978098317,1106.0,347,2431262,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4b_1_MMStack_Pos7_MIP
02132025_Cen-ZF_select_HCT116_session2,139,0,4755.101258962372,4459.0,1665,2359720,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,139,1,1255.5438719994843,812.0,331,2359720,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos8_MIP
02132025_Cen-ZF_select_HCT116_session2,140,0,4478.18966361675,4223.0,1036,2539960,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos13_MIP
02132025_Cen-ZF_select_HCT116_session2,140,1,1039.0972141293564,695.0,319,2539960,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos13_MIP
02132025_Cen-ZF_select_HCT116_session2,141,0,4544.671903707909,4367.0,1442,2251511,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,141,1,476.43055867354764,479.0,257,2251511,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos1_MIP
02132025_Cen-ZF_select_HCT116_session2,142,0,3517.401798655688,3251.0,1213,2896983,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos4_MIP
