experiment,base_name,image_index,nuc_ID,cell_ID,assigned,channel,n_spots_nuclear,n_spots_cyto,n_spots_total,group,cell_density,strain
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,8,1,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,8,1,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,3,2,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,3,2,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,4,3,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,4,3,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,5,5,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,5,5,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,1,6,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,1,6,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,13,7,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,13,7,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,7,8,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,7,8,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,11,9,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,11,9,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,9,10,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,9,10,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,10,10,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,10,10,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,12,11,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,12,11,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,15,12,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,15,12,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,14,13,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,14,13,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,16,14,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,16,14,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,18,16,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,18,16,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,21,17,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,21,17,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,20,18,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,20,18,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,19,19,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,19,19,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,22,20,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,22,20,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,32,22,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,32,22,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,24,23,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,24,23,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,26,24,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,26,24,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,23,25,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,23,25,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,27,26,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,27,26,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,28,27,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,28,27,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,42,27,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,42,27,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,31,28,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,31,28,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,37,28,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,37,28,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,34,30,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,34,30,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,35,31,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,35,31,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,36,33,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,36,33,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,39,34,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,39,34,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,41,35,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,41,35,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,45,36,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,45,36,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,47,37,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,47,37,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,46,38,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,46,38,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,43,39,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,43,39,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,44,39,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,44,39,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,49,40,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,49,40,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,50,41,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,50,41,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,58,41,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,58,41,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,51,42,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,51,42,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,59,43,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,59,43,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,61,43,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,61,43,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,55,44,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,55,44,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,52,45,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,52,45,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,53,47,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,53,47,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,54,48,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,54,48,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,57,49,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,57,49,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,60,49,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,60,49,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,56,50,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,56,50,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,64,51,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,64,51,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,62,52,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,62,52,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,65,55,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,65,55,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,67,56,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,67,56,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,66,57,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,66,57,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,78,58,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,78,58,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,71,59,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,71,59,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,68,60,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,68,60,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,72,61,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,72,61,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,76,62,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,76,62,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,77,63,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,77,63,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,74,64,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,74,64,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,73,65,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,73,65,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,83,65,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,83,65,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,75,66,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,75,66,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,81,67,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,81,67,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,79,68,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,79,68,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,82,69,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,82,69,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,84,72,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,84,72,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,85,76,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,85,76,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,86,77,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,86,77,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,90,77,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,90,77,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,88,78,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,88,78,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,89,80,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,89,80,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,87,81,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,87,81,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,91,82,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,91,82,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,92,83,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,92,83,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,96,84,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,96,84,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,93,85,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,93,85,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,95,86,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,95,86,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,99,87,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,99,87,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,97,88,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,97,88,True,2,0,1,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,100,89,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,100,89,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,101,91,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,101,91,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,102,92,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,102,92,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,103,93,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,103,93,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,106,94,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,106,94,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,104,95,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,104,95,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,109,96,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,109,96,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,107,97,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,107,97,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,117,97,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,117,97,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos0_MIP,13,111,98,True,1,0,0,0,control,4X,yTAS1253
